2026-04-10 20:48:27 | INFO     | luarocks_mcp | ======================================================================
2026-04-10 21:27:42 | WARNING  | luarocks_mcp | LLM extraction failed for: README.md / ### NOTE:
2026-04-10 21:27:42 | INFO     | luarocks_mcp | Downloaded 2 files for mtdowling__jmespath__0.1-0
2026-04-10 21:27:42 | INFO     | luarocks_mcp | [Download] Downloading: cryi__hjson-lua__0.3.0-1
2026-04-10 21:27:46 | ERROR    | luarocks_mcp | LLM connection error: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000026253BC5E10>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))
2026-04-10 21:27:46 | DEBUG    | luarocks_mcp | LLM retry (temp=0) for: ### Lua versions tested recently:
2026-04-10 21:27:50 | ERROR    | luarocks_mcp | LLM connection error: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000026253BC7AC0>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))
2026-04-10 21:27:50 | WARNING  | luarocks_mcp | LLM extraction failed for: README.md / ### Lua versions tested recently:
2026-04-10 21:27:51 | INFO     | luarocks_mcp | Downloaded 2 files for cryi__hjson-lua__0.3.0-1
2026-04-10 21:27:51 | INFO     | luarocks_mcp | [Download] Downloading: yogiverma1991__httprequestparser__ver-3
2026-04-10 21:27:54 | ERROR    | luarocks_mcp | LLM connection error: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000026253BC7DF0>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))
2026-04-10 21:27:54 | DEBUG    | luarocks_mcp | LLM retry (temp=0) for: ### License
2026-04-10 21:27:58 | ERROR    | luarocks_mcp | LLM connection error: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000026253DC4160>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))
2026-04-10 21:27:58 | WARNING  | luarocks_mcp | LLM extraction failed for: README.md / ### License
2026-04-10 21:27:58 | INFO     | luarocks_mcp | Downloaded 1 files for yogiverma1991__httprequestparser__ver-3
2026-04-10 21:27:58 | INFO     | luarocks_mcp | [Download] Downloading: mbalmer__lua_json__scm-1
2026-04-10 21:28:02 | ERROR    | luarocks_mcp | LLM connection error: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000026253DC4490>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))
2026-04-10 21:28:02 | DEBUG    | luarocks_mcp | LLM retry (temp=0) for: ### Module/Function overview:
2026-04-10 21:28:06 | ERROR    | luarocks_mcp | LLM connection error: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000026253BC7AC0>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))
2026-04-10 21:28:06 | WARNING  | luarocks_mcp | LLM extraction failed for: README.md / ### Module/Function overview:
2026-04-10 21:28:07 | INFO     | luarocks_mcp | Downloaded 2 files for mbalmer__lua_json__scm-1
2026-04-10 21:28:07 | INFO     | luarocks_mcp | [Download] Downloading: javalikescript__luajls__0.7-3
2026-04-10 21:28:10 | ERROR    | luarocks_mcp | LLM connection error: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000026253BC7BD0>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))
2026-04-10 21:28:10 | DEBUG    | luarocks_mcp | LLM retry (temp=0) for: ### json.encode (callable module referencing json.encode.encode)
2026-04-10 21:28:14 | ERROR    | luarocks_mcp | LLM connection error: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000026253BC78A0>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))
2026-04-10 21:28:14 | WARNING  | luarocks_mcp | LLM extraction failed for: README.md / ### json.encode (callable module referencing json.encode.encode)
2026-04-10 21:28:14 | INFO     | luarocks_mcp | Downloaded 1 files for javalikescript__luajls__0.7-3
2026-04-10 21:28:14 | INFO     | luarocks_mcp | [Download] Downloading: spc476__org.conman.parsers.jsons__1.0.7-3
2026-04-10 21:28:18 | ERROR    | luarocks_mcp | LLM connection error: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000026253BC4E20>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))
2026-04-10 21:28:18 | DEBUG    | luarocks_mcp | LLM retry (temp=0) for: ### json.decode (callable module referencing json.decode.decode)
2026-04-10 21:28:23 | ERROR    | luarocks_mcp | LLM connection error: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000026253BC6690>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))
2026-04-10 21:28:23 | WARNING  | luarocks_mcp | LLM extraction failed for: README.md / ### json.decode (callable module referencing json.decode.decode)
2026-04-10 21:28:27 | ERROR    | luarocks_mcp | LLM connection error: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000026253BC6140>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))
2026-04-10 21:28:27 | DEBUG    | luarocks_mcp | LLM retry (temp=0) for: ### json.util
2026-04-10 21:28:31 | ERROR    | luarocks_mcp | LLM connection error: HTTPConnectionPool(host='localhost', port=11434): Max retries exceeded with url: /v1/chat/completions (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000026253BC5AE0>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))
2026-04-10 21:28:31 | WARNING  | luarocks_mcp | LLM extraction failed for: README.md / ### json.util
2026-04-10 21:30:26 | INFO     | luarocks_mcp | ======================================================================
2026-04-10 21:30:26 | INFO     | luarocks_mcp | LuaRocks MCP Builder — Threaded Pipeline
2026-04-10 21:30:26 | INFO     | luarocks_mcp | Labels: json
2026-04-10 21:30:26 | INFO     | luarocks_mcp | LLM endpoint: http://127.0.0.1:8080/v1
2026-04-10 21:30:26 | INFO     | luarocks_mcp | LLM model: qwen2.5:7b-q6_K_M
2026-04-10 21:30:26 | INFO     | luarocks_mcp | ======================================================================
2026-04-10 21:30:26 | INFO     | luarocks_mcp | Starting thread: Discovery
2026-04-10 21:30:26 | INFO     | luarocks_mcp | [Discovery] Starting — 1 labels to scrape
2026-04-10 21:30:26 | INFO     | luarocks_mcp | Starting thread: Download
2026-04-10 21:30:26 | INFO     | luarocks_mcp | Scraping label: json
2026-04-10 21:30:26 | INFO     | luarocks_mcp | [Download] Waiting for modules...
2026-04-10 21:30:26 | INFO     | luarocks_mcp | Starting thread: Extraction
2026-04-10 21:30:26 | INFO     | luarocks_mcp | [Extraction] Waiting for downloads...
2026-04-10 21:30:26 | INFO     | luarocks_mcp | Starting thread: Assembly
2026-04-10 21:30:26 | INFO     | luarocks_mcp | [Assembly] Waiting for results...
2026-04-10 21:30:28 | INFO     | luarocks_mcp | Label 'json': discovered 45 modules
2026-04-10 21:30:31 | DEBUG    | luarocks_mcp | [Discovery] Already processed: luarocks__lua-yajl__scm-1
2026-04-10 21:30:33 | DEBUG    | luarocks_mcp | [Discovery] Already processed: luarocks__lua_json__scm-1
2026-04-10 21:30:35 | DEBUG    | luarocks_mcp | [Discovery] Already processed: luarocks__lua2json__0.1.1-1
2026-04-10 21:30:40 | DEBUG    | luarocks_mcp | [Discovery] Already processed: mbalmer__luajson__1.2.6-0
2026-04-10 21:30:42 | DEBUG    | luarocks_mcp | [Discovery] Already processed: spc476__org.conman.parsers.json__1.1.1-3
2026-04-10 21:30:44 | DEBUG    | luarocks_mcp | [Discovery] Already processed: x25__luajwt__1.3-4
2026-04-10 21:30:46 | DEBUG    | luarocks_mcp | [Discovery] Already processed: mah0x211__yyjson__scm-1
2026-04-10 21:30:48 | DEBUG    | luarocks_mcp | [Discovery] Already processed: fouriertransformer__lua-simdjson__scm-1
2026-04-10 21:30:52 | DEBUG    | luarocks_mcp | [Discovery] Already processed: losinggeneration__gimlet-render__0.0.1-1
2026-04-10 21:30:53 | DEBUG    | luarocks_mcp | [Discovery] Already processed: olivine-labs__lua-cjson-ol__1.0-1
2026-04-10 21:30:55 | DEBUG    | luarocks_mcp | [Discovery] Already processed: luarocks__json2lua__scm-2
2026-04-10 21:30:57 | INFO     | luarocks_mcp | [Discovery] Queued: luarocks__luajson__scm-4
2026-04-10 21:30:57 | INFO     | luarocks_mcp | [Download] Downloading: luarocks__luajson__scm-4
2026-04-10 21:31:00 | INFO     | luarocks_mcp | [Discovery] Queued: ubaldo__eja__1-0
2026-04-10 21:31:02 | INFO     | luarocks_mcp | [Discovery] Queued: al3x__jsonrpc4lua__1.0.1-1
2026-04-10 21:31:04 | INFO     | luarocks_mcp | [Discovery] Queued: moyu__dromozoa-json__1.3-1
2026-04-10 21:31:07 | DEBUG    | luarocks_mcp | [Discovery] Already processed: amrhassan__json4lua__0.9.53-2
2026-04-10 21:31:10 | INFO     | luarocks_mcp | [Discovery] Queued: nawaz1991__kong-plugin-oasvalidator__1.0.0-1
2026-04-10 21:31:13 | INFO     | luarocks_mcp | [Discovery] Queued: -asm__mjolnir._asm.data.json__0.1-1
2026-04-10 21:31:15 | INFO     | luarocks_mcp | [Discovery] Queued: mosasiru__lua-resty-jsonrpc-batch__0.0.1-2
2026-04-10 21:31:17 | INFO     | luarocks_mcp | [Discovery] Queued: nbhadauria__kong-plugin-static-response__0.1.0-4
2026-04-10 21:31:20 | INFO     | luarocks_mcp | [Discovery] Queued: mtdowling__jmespath__0.1-0
2026-04-10 21:31:22 | INFO     | luarocks_mcp | [Discovery] Queued: cryi__hjson-lua__0.3.0-1
2026-04-10 21:31:23 | INFO     | luarocks_mcp | [Discovery] Queued: yogiverma1991__httprequestparser__ver-3
2026-04-10 21:31:26 | INFO     | luarocks_mcp | [Discovery] Queued: mbalmer__lua_json__scm-1
2026-04-10 21:31:28 | INFO     | luarocks_mcp | [Discovery] Queued: javalikescript__luajls__0.7-3
2026-04-10 21:31:30 | INFO     | luarocks_mcp | [Discovery] Queued: spc476__org.conman.parsers.jsons__1.0.7-3
2026-04-10 21:31:32 | INFO     | luarocks_mcp | [Discovery] Queued: xpol__lua-cjson__2.1.2-1
2026-04-10 21:31:35 | INFO     | luarocks_mcp | [Discovery] Queued: grafi__lunajson__1.2.3-1
2026-04-10 21:31:36 | INFO     | luarocks_mcp | Downloaded 1 files for luarocks__luajson__scm-4
2026-04-10 21:31:36 | INFO     | luarocks_mcp | [Download] Downloading: ubaldo__eja__1-0
2026-04-10 21:31:36 | INFO     | luarocks_mcp | [Extraction] Processing: luarocks__luajson__scm-4
2026-04-10 21:31:36 | INFO     | luarocks_mcp | Created 33 chunks from luarocks__luajson__scm-4
2026-04-10 21:31:37 | INFO     | luarocks_mcp | [Discovery] Queued: knas__lua-ljson__0.1.0-1
2026-04-10 21:31:37 | DEBUG    | luarocks_mcp | LLM retry (temp=0) for: ### Author:
2026-04-10 21:31:37 | WARNING  | luarocks_mcp | LLM extraction failed for: README.md / ### Author:
2026-04-10 21:31:39 | INFO     | luarocks_mcp | [Discovery] Queued: zash__lua-jwc__0.3-3
2026-04-10 21:31:41 | INFO     | luarocks_mcp | [Discovery] Queued: neoxic__lua-json__1.0.0-1
2026-04-10 21:31:42 | DEBUG    | luarocks_mcp | LLM retry (temp=0) for: ### NOTE:
2026-04-10 21:31:42 | WARNING  | luarocks_mcp | LLM extraction failed for: README.md / ### NOTE:
2026-04-10 21:31:42 | INFO     | luarocks_mcp | [Discovery] Queued: olivine-labs__jwt__0.5-2
2026-04-10 21:31:44 | INFO     | luarocks_mcp | [Discovery] Queued: xpol__rapidjson__0.7.2-1
2026-04-10 21:31:47 | INFO     | luarocks_mcp | [Discovery] Queued: jiyinyiyong__json-lua__0.1-4
2026-04-10 21:31:49 | INFO     | luarocks_mcp | [Discovery] Queued: luarocks__dkjson__2.5-1
2026-04-10 21:31:52 | INFO     | luarocks_mcp | [Discovery] Queued: shadowinteger__lonejson__0.2.0-1
2026-04-10 21:31:54 | INFO     | luarocks_mcp | [Discovery] Queued: brimworks__lua-yajl__scm-1
2026-04-10 21:31:56 | INFO     | luarocks_mcp | [Discovery] Queued: bungle__lua-resty-prettycjson__1.6-1
2026-04-10 21:31:58 | INFO     | luarocks_mcp | [Discovery] Queued: harningt__luajson__scm-4
2026-04-10 21:32:01 | INFO     | luarocks_mcp | [Discovery] Queued: fperrad__lua-schema__0.1.1-1
2026-04-10 21:32:03 | INFO     | luarocks_mcp | [Discovery] Queued: dhkolf__dkjson__2.8-2
2026-04-10 21:32:05 | INFO     | luarocks_mcp | [Discovery] Queued: openresty__lua-cjson__2.1.0.10-1
2026-04-10 21:32:07 | INFO     | luarocks_mcp | [Discovery] Queued: hnimminh__moonjson__scm-1
2026-04-10 21:32:11 | INFO     | luarocks_mcp | [Discovery] Queued: bungle__lua-resty-libcjson__1.4-1
2026-04-10 21:32:12 | INFO     | luarocks_mcp | [Discovery] Queued: luarocks__json4lua__0.9.30-1
2026-04-10 21:32:12 | INFO     | luarocks_mcp | [Discovery] Done — 33 modules queued
2026-04-10 21:32:31 | DEBUG    | luarocks_mcp | JSON decode error: Unterminated string starting at: line 274 column 21 (char 8408)
2026-04-10 21:32:31 | DEBUG    | luarocks_mcp | LLM retry (temp=0) for: Section 1
2026-04-10 21:32:33 | INFO     | luarocks_mcp | Downloaded 1 files for ubaldo__eja__1-0
2026-04-10 21:32:33 | INFO     | luarocks_mcp | [Download] Downloading: al3x__jsonrpc4lua__1.0.1-1
2026-04-10 21:32:36 | WARNING  | luarocks_mcp | Rate-limited on https://api.github.com/repos/pdxmeshnet/jsonrpc4lua — sleeping 60s
2026-04-10 21:33:07 | DEBUG    | luarocks_mcp | JSON decode error: Unterminated string starting at: line 246 column 20 (char 8996)
2026-04-10 21:33:07 | WARNING  | luarocks_mcp | LLM extraction failed for: docs\LuaJSON.txt / Section 1
2026-04-10 21:33:36 | WARNING  | luarocks_mcp | Rate-limited on https://api.github.com/repos/pdxmeshnet/jsonrpc4lua — sleeping 60s
2026-04-10 21:43:24 | INFO     | luarocks_mcp | ======================================================================
2026-04-10 21:43:24 | INFO     | luarocks_mcp | LuaRocks MCP Builder — Threaded Pipeline
2026-04-10 21:43:24 | INFO     | luarocks_mcp | Labels: json
2026-04-10 21:43:24 | INFO     | luarocks_mcp | LLM endpoint: http://127.0.0.1:8080/v1
2026-04-10 21:43:24 | INFO     | luarocks_mcp | LLM model: qwen2.5:7b-q6_K_M
2026-04-10 21:43:24 | INFO     | luarocks_mcp | ======================================================================
2026-04-10 21:43:24 | INFO     | luarocks_mcp | Starting thread: Discovery
2026-04-10 21:43:24 | INFO     | luarocks_mcp | [Discovery] Starting — 1 labels to scrape
2026-04-10 21:43:24 | INFO     | luarocks_mcp | Starting thread: Download
2026-04-10 21:43:24 | INFO     | luarocks_mcp | Scraping label: json
2026-04-10 21:43:24 | INFO     | luarocks_mcp | [Download] Waiting for modules...
2026-04-10 21:43:24 | INFO     | luarocks_mcp | Starting thread: Extraction
2026-04-10 21:43:24 | INFO     | luarocks_mcp | [Extraction] Waiting for downloads...
2026-04-10 21:43:24 | INFO     | luarocks_mcp | Starting thread: Assembly
2026-04-10 21:43:24 | INFO     | luarocks_mcp | [Assembly] Waiting for results...
2026-04-10 21:43:26 | INFO     | luarocks_mcp | Label 'json': discovered 45 modules
2026-04-10 21:43:29 | DEBUG    | luarocks_mcp | [Discovery] Already processed: luarocks__lua-yajl__scm-1
2026-04-10 21:43:31 | DEBUG    | luarocks_mcp | [Discovery] Already processed: luarocks__lua_json__scm-1
2026-04-10 21:43:33 | DEBUG    | luarocks_mcp | [Discovery] Already processed: luarocks__lua2json__0.1.1-1
2026-04-10 21:43:35 | DEBUG    | luarocks_mcp | [Discovery] Already processed: mbalmer__luajson__1.2.6-0
2026-04-10 21:43:38 | DEBUG    | luarocks_mcp | [Discovery] Already processed: spc476__org.conman.parsers.json__1.1.1-3
2026-04-10 21:43:40 | DEBUG    | luarocks_mcp | [Discovery] Already processed: x25__luajwt__1.3-4
2026-04-10 21:43:42 | DEBUG    | luarocks_mcp | [Discovery] Already processed: mah0x211__yyjson__scm-1
2026-04-10 21:43:44 | DEBUG    | luarocks_mcp | [Discovery] Already processed: fouriertransformer__lua-simdjson__scm-1
2026-04-10 21:43:46 | DEBUG    | luarocks_mcp | [Discovery] Already processed: losinggeneration__gimlet-render__0.0.1-1
2026-04-10 21:43:48 | DEBUG    | luarocks_mcp | [Discovery] Already processed: olivine-labs__lua-cjson-ol__1.0-1
2026-04-10 21:43:52 | DEBUG    | luarocks_mcp | [Discovery] Already processed: luarocks__json2lua__scm-2
2026-04-10 21:43:54 | INFO     | luarocks_mcp | [Discovery] Queued: luarocks__luajson__scm-4
2026-04-10 21:43:54 | INFO     | luarocks_mcp | [Download] Downloading: luarocks__luajson__scm-4
2026-04-10 21:43:56 | WARNING  | luarocks_mcp | Rate-limited on https://api.github.com/repos/harningt/luajson — sleeping 60s
2026-04-10 21:43:56 | INFO     | luarocks_mcp | [Discovery] Queued: ubaldo__eja__1-0
2026-04-10 21:43:59 | INFO     | luarocks_mcp | [Discovery] Queued: al3x__jsonrpc4lua__1.0.1-1
2026-04-10 21:44:01 | INFO     | luarocks_mcp | [Discovery] Queued: moyu__dromozoa-json__1.3-1
2026-04-10 21:44:02 | DEBUG    | luarocks_mcp | [Discovery] Already processed: amrhassan__json4lua__0.9.53-2
2026-04-10 21:44:04 | INFO     | luarocks_mcp | [Discovery] Queued: nawaz1991__kong-plugin-oasvalidator__1.0.0-1
2026-04-10 21:44:06 | INFO     | luarocks_mcp | [Discovery] Queued: -asm__mjolnir._asm.data.json__0.1-1
2026-04-10 21:44:08 | INFO     | luarocks_mcp | [Discovery] Queued: mosasiru__lua-resty-jsonrpc-batch__0.0.1-2
2026-04-10 21:44:11 | INFO     | luarocks_mcp | [Discovery] Queued: nbhadauria__kong-plugin-static-response__0.1.0-4
2026-04-10 21:44:14 | INFO     | luarocks_mcp | [Discovery] Queued: mtdowling__jmespath__0.1-0
2026-04-10 21:44:16 | INFO     | luarocks_mcp | [Discovery] Queued: cryi__hjson-lua__0.3.0-1
2026-04-10 21:44:18 | INFO     | luarocks_mcp | [Discovery] Queued: yogiverma1991__httprequestparser__ver-3
2026-04-10 21:44:20 | INFO     | luarocks_mcp | [Discovery] Queued: mbalmer__lua_json__scm-1
2026-04-10 21:44:22 | INFO     | luarocks_mcp | [Discovery] Queued: javalikescript__luajls__0.7-3
2026-04-10 21:44:24 | INFO     | luarocks_mcp | [Discovery] Queued: spc476__org.conman.parsers.jsons__1.0.7-3
2026-04-10 21:44:26 | INFO     | luarocks_mcp | [Discovery] Queued: xpol__lua-cjson__2.1.2-1
2026-04-10 21:44:29 | INFO     | luarocks_mcp | [Discovery] Queued: grafi__lunajson__1.2.3-1
2026-04-10 21:44:32 | INFO     | luarocks_mcp | [Discovery] Queued: knas__lua-ljson__0.1.0-1
2026-04-10 21:44:34 | INFO     | luarocks_mcp | [Discovery] Queued: zash__lua-jwc__0.3-3
2026-04-10 21:44:36 | INFO     | luarocks_mcp | [Discovery] Queued: neoxic__lua-json__1.0.0-1
2026-04-10 21:44:39 | INFO     | luarocks_mcp | [Discovery] Queued: olivine-labs__jwt__0.5-2
2026-04-10 21:44:41 | INFO     | luarocks_mcp | [Discovery] Queued: xpol__rapidjson__0.7.2-1
2026-04-10 21:44:44 | INFO     | luarocks_mcp | [Discovery] Queued: jiyinyiyong__json-lua__0.1-4
2026-04-10 21:44:46 | INFO     | luarocks_mcp | [Discovery] Queued: luarocks__dkjson__2.5-1
2026-04-10 21:44:48 | INFO     | luarocks_mcp | [Discovery] Queued: shadowinteger__lonejson__0.2.0-1
2026-04-10 21:44:50 | INFO     | luarocks_mcp | [Discovery] Queued: brimworks__lua-yajl__scm-1
2026-04-10 21:44:52 | INFO     | luarocks_mcp | [Discovery] Queued: bungle__lua-resty-prettycjson__1.6-1
2026-04-10 21:44:54 | INFO     | luarocks_mcp | [Discovery] Queued: harningt__luajson__scm-4
2026-04-10 21:44:56 | WARNING  | luarocks_mcp | Rate-limited on https://api.github.com/repos/harningt/luajson — sleeping 60s
2026-04-10 21:44:57 | INFO     | luarocks_mcp | [Discovery] Queued: fperrad__lua-schema__0.1.1-1
2026-04-10 21:45:00 | INFO     | luarocks_mcp | [Discovery] Queued: dhkolf__dkjson__2.8-2
2026-04-10 21:45:02 | INFO     | luarocks_mcp | [Discovery] Queued: openresty__lua-cjson__2.1.0.10-1
2026-04-10 21:45:04 | INFO     | luarocks_mcp | [Discovery] Queued: hnimminh__moonjson__scm-1
2026-04-10 21:45:07 | INFO     | luarocks_mcp | [Discovery] Queued: bungle__lua-resty-libcjson__1.4-1
2026-04-10 21:45:09 | INFO     | luarocks_mcp | [Discovery] Queued: luarocks__json4lua__0.9.30-1
2026-04-10 21:45:09 | INFO     | luarocks_mcp | [Discovery] Done — 33 modules queued
2026-04-10 21:45:56 | WARNING  | luarocks_mcp | Rate-limited on https://api.github.com/repos/harningt/luajson — sleeping 60s
2026-04-10 21:46:56 | ERROR    | luarocks_mcp | All 3 attempts failed for https://api.github.com/repos/harningt/luajson
2026-04-10 21:46:56 | ERROR    | luarocks_mcp | Cannot access GitHub repo harningt/luajson
2026-04-10 21:46:56 | INFO     | luarocks_mcp | Downloaded 1 files for luarocks__luajson__scm-4
2026-04-10 21:46:56 | INFO     | luarocks_mcp | [Download] Downloading: ubaldo__eja__1-0
2026-04-10 21:46:56 | INFO     | luarocks_mcp | [Extraction] Processing: luarocks__luajson__scm-4
2026-04-10 21:46:56 | INFO     | luarocks_mcp | Created 33 chunks from luarocks__luajson__scm-4
2026-04-10 21:46:57 | DEBUG    | luarocks_mcp | LLM retry (temp=0) for: ### Author:
2026-04-10 21:46:58 | WARNING  | luarocks_mcp | LLM extraction failed for: README.md / ### Author:
2026-04-10 21:46:58 | WARNING  | luarocks_mcp | Rate-limited on https://api.github.com/repos/eja/eja — sleeping 60s
2026-04-10 21:46:59 | DEBUG    | luarocks_mcp | LLM retry (temp=0) for: ### Bug reports:
2026-04-10 21:46:59 | WARNING  | luarocks_mcp | LLM extraction failed for: README.md / ### Bug reports:
2026-04-10 21:47:00 | DEBUG    | luarocks_mcp | LLM retry (temp=0) for: ### For lunit-tests:
2026-04-10 21:47:01 | DEBUG    | luarocks_mcp | LLM retry (temp=0) for: ### NOTE:
2026-04-10 21:47:01 | WARNING  | luarocks_mcp | LLM extraction failed for: README.md / ### NOTE:
2026-04-10 21:51:35 | INFO     | luarocks_mcp | ======================================================================
2026-04-10 21:51:35 | INFO     | luarocks_mcp | LuaRocks MCP Builder — Threaded Pipeline
2026-04-10 21:51:35 | INFO     | luarocks_mcp | Labels: json
2026-04-10 21:51:35 | INFO     | luarocks_mcp | LLM endpoint: http://127.0.0.1:8080/v1
2026-04-10 21:51:35 | INFO     | luarocks_mcp | LLM model: qwen2.5:7b-q6_K_M
2026-04-10 21:51:35 | INFO     | luarocks_mcp | ======================================================================
2026-04-10 21:51:35 | INFO     | luarocks_mcp | Starting thread: Discovery
2026-04-10 21:51:35 | INFO     | luarocks_mcp | [Discovery] Starting — 1 labels to scrape
2026-04-10 21:51:35 | INFO     | luarocks_mcp | Starting thread: Download
2026-04-10 21:51:35 | INFO     | luarocks_mcp | Scraping label: json
2026-04-10 21:51:35 | INFO     | luarocks_mcp | [Download] Waiting for modules...
2026-04-10 21:51:35 | INFO     | luarocks_mcp | Starting thread: Extraction
2026-04-10 21:51:35 | INFO     | luarocks_mcp | [Extraction] Waiting for downloads...
2026-04-10 21:51:35 | INFO     | luarocks_mcp | Starting thread: Assembly
2026-04-10 21:51:35 | INFO     | luarocks_mcp | [Assembly] Waiting for results...
2026-04-10 21:51:38 | INFO     | luarocks_mcp | Label 'json': discovered 45 modules
2026-04-10 21:51:40 | DEBUG    | luarocks_mcp | [Discovery] Already processed: luarocks__lua-yajl__scm-1
2026-04-10 21:51:43 | DEBUG    | luarocks_mcp | [Discovery] Already processed: luarocks__lua_json__scm-1
2026-04-10 21:51:45 | DEBUG    | luarocks_mcp | [Discovery] Already processed: luarocks__lua2json__0.1.1-1
2026-04-10 21:51:48 | DEBUG    | luarocks_mcp | [Discovery] Already processed: mbalmer__luajson__1.2.6-0
2026-04-10 21:51:50 | DEBUG    | luarocks_mcp | [Discovery] Already processed: spc476__org.conman.parsers.json__1.1.1-3
2026-04-10 21:51:52 | DEBUG    | luarocks_mcp | [Discovery] Already processed: x25__luajwt__1.3-4
2026-04-10 21:51:54 | DEBUG    | luarocks_mcp | [Discovery] Already processed: mah0x211__yyjson__scm-1
2026-04-10 21:51:57 | DEBUG    | luarocks_mcp | [Discovery] Already processed: fouriertransformer__lua-simdjson__scm-1
2026-04-10 21:51:59 | DEBUG    | luarocks_mcp | [Discovery] Already processed: losinggeneration__gimlet-render__0.0.1-1
2026-04-10 21:52:01 | DEBUG    | luarocks_mcp | [Discovery] Already processed: olivine-labs__lua-cjson-ol__1.0-1
2026-04-10 21:52:04 | DEBUG    | luarocks_mcp | [Discovery] Already processed: luarocks__json2lua__scm-2
2026-04-10 21:52:07 | INFO     | luarocks_mcp | [Discovery] Queued: luarocks__luajson__scm-4
2026-04-10 21:52:07 | INFO     | luarocks_mcp | [Download] Downloading: luarocks__luajson__scm-4
2026-04-10 21:52:09 | INFO     | luarocks_mcp | [Discovery] Queued: ubaldo__eja__1-0
2026-04-10 21:52:11 | INFO     | luarocks_mcp | [Discovery] Queued: al3x__jsonrpc4lua__1.0.1-1
2026-04-10 21:52:13 | INFO     | luarocks_mcp | [Discovery] Queued: moyu__dromozoa-json__1.3-1
2026-04-10 21:52:15 | DEBUG    | luarocks_mcp | [Discovery] Already processed: amrhassan__json4lua__0.9.53-2
2026-04-10 21:52:18 | INFO     | luarocks_mcp | [Discovery] Queued: nawaz1991__kong-plugin-oasvalidator__1.0.0-1
2026-04-10 21:52:19 | INFO     | luarocks_mcp | [Discovery] Queued: -asm__mjolnir._asm.data.json__0.1-1
2026-04-10 21:52:21 | INFO     | luarocks_mcp | [Discovery] Queued: mosasiru__lua-resty-jsonrpc-batch__0.0.1-2
2026-04-10 21:52:24 | INFO     | luarocks_mcp | [Discovery] Queued: nbhadauria__kong-plugin-static-response__0.1.0-4
2026-04-10 21:52:26 | INFO     | luarocks_mcp | [Discovery] Queued: mtdowling__jmespath__0.1-0
2026-04-10 21:52:28 | INFO     | luarocks_mcp | [Discovery] Queued: cryi__hjson-lua__0.3.0-1
2026-04-10 21:52:29 | INFO     | luarocks_mcp | [Discovery] Queued: yogiverma1991__httprequestparser__ver-3
2026-04-10 21:52:32 | INFO     | luarocks_mcp | [Discovery] Queued: mbalmer__lua_json__scm-1
2026-04-10 21:52:35 | INFO     | luarocks_mcp | [Discovery] Queued: javalikescript__luajls__0.7-3
